Percent Change,Close,Date,Shift
0.039538672,25.24,03-06-2015,+
0.004754398,25.360001,04-06-2015,+
0.026025236,24.700001,05-06-2015,-
0.002024332,24.65,06-06-2015,-
0.002434077,24.59,07-06-2015,-
0.017080114,25.01,10-06-2015,+
0.011995242,24.709999,11-06-2015,-
0.010117362,24.459999,12-06-2015,-
0.021668071,24.99,13-06-2015,+
0.00280112,24.92,14-06-2015,-
0.007223114,25.1,17-06-2015,+
0.014740996,25.469999,18-06-2015,+
0.018453044,25,19-06-2015,-
0.03239996,24.190001,20-06-2015,-
0.000413394,24.200001,21-06-2015,+
0.025619875,23.58,24-06-2015,-
0.012722604,23.879999,25-06-2015,+
0.005443928,24.01,26-06-2015,+
0.001665931,24.049999,27-06-2015,+
0.007484449,24.23,28-06-2015,+
0.014032233,23.889999,01-07-2015,-
0.007115948,23.719999,02-07-2015,-
0.001686383,23.76,03-07-2015,+
0.012626221,24.059999,05-07-2015,+
0.036159519,23.190001,08-07-2015,-
0.002156188,23.139999,09-07-2015,-
0.004753717,23.25,10-07-2015,+
0.031827957,23.99,11-07-2015,+
0.003751563,23.9,12-07-2015,-
0.001673682,23.940001,15-07-2015,+
0.012948997,24.25,16-07-2015,+
0.004123711,24.15,17-07-2015,-
0.037681159,23.24,18-07-2015,-
0.008605809,23.040001,19-07-2015,-
0.011718793,22.77,22-07-2015,-
0.000878349,22.75,23-07-2015,-
0.007912088,22.93,24-07-2015,+
0.005669385,23.059999,25-07-2015,+
0.008673071,23.26,26-07-2015,+
0.000859845,23.24,29-07-2015,-
0.006024053,23.379999,30-07-2015,+
0.001710821,23.34,31-07-2015,-
0.005998243,23.200001,01-08-2015,-
0.000861983,23.219999,02-08-2015,+
0.012919854,22.92,05-08-2015,-
0.005235646,22.799999,06-08-2015,-
0.004385877,22.700001,07-08-2015,-
0.011013215,22.450001,08-08-2015,-
0.002672561,22.51,09-08-2015,+
0.005775167,22.639999,12-08-2015,+
0.005300309,22.52,13-08-2015,-
0.002220249,22.57,14-08-2015,+
0.023925521,22.030001,15-08-2015,-
0.005447163,21.91,16-08-2015,-
0.016887312,22.280001,19-08-2015,+
0.010771947,22.52,20-08-2015,+
0.015541741,22.17,21-08-2015,-
0.00405954,22.26,22-08-2015,+
0.008086298,22.440001,23-08-2015,+
0.007575802,22.27,26-08-2015,-
0.003592232,22.190001,27-08-2015,-
0.004506534,22.290001,28-08-2015,+
0.010318618,22.059999,29-08-2015,-
0.003626428,21.98,30-08-2015,-
0.004094631,22.07,03-09-2015,+
0.025826869,22.639999,04-09-2015,+
0.00176674,22.6,05-09-2015,-
0.003097345,22.67,06-09-2015,+
0.010586678,22.91,09-09-2015,+
0.003055434,22.98,10-09-2015,+
0.007397781,22.809999,11-09-2015,-
0.007891276,22.629999,12-09-2015,-
0.035793285,23.440001,13-09-2015,+
0.002133191,23.389999,16-09-2015,-
0.014963703,23.74,17-09-2015,+
0.00673968,23.9,18-09-2015,+
0.00041841,23.91,19-09-2015,+
0.005855291,23.77,20-09-2015,-
0.006310433,23.620001,23-09-2015,-
0.00338696,23.700001,24-09-2015,+
0,23.700001,25-09-2015,-
0.012236329,23.41,26-09-2015,-
0.018368219,22.98,27-09-2015,-
0.002610966,22.92,30-09-2015,-
0.003926702,22.83,01-10-2015,-
0.002628077,22.889999,02-10-2015,+
0.012669245,22.6,03-10-2015,-
0.009291991,22.809999,04-10-2015,+
0.000876852,22.83,07-10-2015,+
0.015330705,22.48,08-10-2015,-
0.004893238,22.59,09-10-2015,+
0.022576361,23.1,10-10-2015,+
0.006926407,23.26,11-10-2015,+
0.008168573,23.450001,14-10-2015,+
0.002558721,23.389999,15-10-2015,-
0.013253613,23.700001,16-10-2015,+
0.009282658,23.92,17-10-2015,+
0.001672283,23.879999,18-10-2015,-
0.010887773,24.139999,21-10-2015,+
0.00289971,24.07,22-10-2015,-
0.013710012,23.74,23-10-2015,-
0.001684962,23.780001,24-10-2015,+
0.019343944,24.24,25-10-2015,+
0.004950536,24.360001,28-10-2015,+
0.006568103,24.52,29-10-2015,+
0.000815661,24.5,30-10-2015,-
0.001224531,24.469999,31-10-2015,-
0.005721251,24.33,01-11-2015,-
0.002877106,24.26,04-11-2015,-
0.009480585,24.030001,05-11-2015,-
0.009155181,24.25,06-11-2015,+
0.007835093,24.059999,07-11-2015,-
0.001246924,24.09,08-11-2015,+
0.00332088,24.17,11-11-2015,+
0.010757137,24.43,12-11-2015,+
0.006958657,24.6,13-11-2015,+
0.008536626,24.389999,14-11-2015,-
0.005330095,24.52,15-11-2015,+
0.003262643,24.6,18-11-2015,+
0.004065081,24.700001,19-11-2015,+
0.005668097,24.559999,20-11-2015,-
0.027280172,25.23,21-11-2015,+
0.053904043,23.870001,22-11-2015,-
0.005027273,23.75,25-11-2015,-
0.004210526,23.65,26-11-2015,-
0.010570825,23.9,27-11-2015,+
0.00251046,23.84,29-11-2015,-
0.005872441,23.700001,02-12-2015,-
0.006329198,23.549999,03-12-2015,-
0.008067983,23.74,04-12-2015,+
0.02190396,24.26,05-12-2015,+
0.023083265,24.82,06-12-2015,+
0.00443191,24.93,09-12-2015,+
0.004412355,24.82,10-12-2015,-
0.016116035,24.42,11-12-2015,-
0.002047461,24.469999,12-12-2015,+
0.007355865,24.290001,13-12-2015,-
0.006587073,24.450001,16-12-2015,+
0.008588916,24.66,17-12-2015,+
0.019870235,25.15,18-12-2015,+
0.000397654,25.139999,19-12-2015,-
0.00318218,25.059999,20-12-2015,-
0.01037514,25.32,23-12-2015,+
0.004344392,25.43,24-12-2015,+
0.01061742,25.700001,26-12-2015,+
0.003891089,25.6,27-12-2015,-
0.009765625,25.85,30-12-2015,+
0.00425528,25.959999,31-12-2015,+
0.006548459,25.790001,02-01-2016,-
0.000387747,25.780001,03-01-2016,-
0.0124128,25.459999,06-01-2016,-
0.005106088,25.59,07-01-2016,+
0.006252442,25.43,08-01-2016,-
0.004718875,25.309999,09-01-2016,-
0.008692296,25.530001,10-01-2016,+
0.001175127,25.5,13-01-2016,-
0.039607843,26.51,14-01-2016,+
0.006035458,26.67,15-01-2016,+
0.004874353,26.540001,16-01-2016,-
0.02599853,25.85,17-01-2016,-
0.010058027,25.59,21-01-2016,-
0.010941813,25.309999,22-01-2016,-
0.007111814,25.129999,23-01-2016,-
0.012733785,24.809999,24-01-2016,-
0.00362757,24.719999,27-01-2016,-
0.007281594,24.9,28-01-2016,+
0.008835341,24.68,29-01-2016,-
0.002431118,24.74,30-01-2016,+
0.008084034,24.540001,31-01-2016,-
0.024042379,23.950001,03-02-2016,-
0.005428016,23.82,04-02-2016,-
0.012594458,23.52,05-02-2016,-
0.019982993,23.99,06-02-2016,+
0.009170446,24.209999,07-02-2016,+
0.003304502,24.290001,10-02-2016,+
0.007410374,24.469999,11-02-2016,+
0.003269309,24.549999,12-02-2016,+
0.006110061,24.700001,13-02-2016,+
0.002429109,24.76,14-02-2016,+
0,24.76,18-02-2016,-
0.010500808,24.5,19-02-2016,-
0.009795918,24.74,20-02-2016,+
0.012934519,24.42,21-02-2016,-
0.008599468,24.629999,24-02-2016,+
0.000405928,24.620001,25-02-2016,-
0.007311048,24.799999,26-02-2016,+
0.001612863,24.76,27-02-2016,-
0,24.76,28-02-2016,-
0.010500808,24.5,03-03-2016,-
0.004489837,24.610001,04-03-2016,+
0.004469768,24.5,05-03-2016,-
0.005306082,24.629999,06-03-2016,+
0.000406009,24.639999,07-03-2016,+
0.008116924,24.84,10-03-2016,+
0.004428341,24.73,11-03-2016,-
0.001213101,24.76,12-03-2016,+
0.007673667,24.57,13-03-2016,-
0.002849003,24.5,14-03-2016,-
0.008163306,24.700001,17-03-2016,+
0.004858259,24.82,18-03-2016,+
0.008058018,25.02,19-03-2016,+
0.01638689,25.43,20-03-2016,+
0.010224145,25.17,21-03-2016,-
0.001986452,25.120001,24-03-2016,-
0.013534952,25.459999,25-03-2016,+
0.003142184,25.379999,26-03-2016,-
0.002758077,25.309999,27-03-2016,-
0.012248203,25.620001,28-03-2016,+
0.007416003,25.809999,31-03-2016,+
0.00697408,25.99,01-04-2016,+
0.003847672,25.889999,02-04-2016,-
0.020085014,26.41,03-04-2016,+
0.009466111,26.16,04-04-2016,-
0.012614679,26.49,07-04-2016,+
0.01585504,26.91,08-04-2016,+
0.002601263,26.98,09-04-2016,+
0.020385471,26.43,10-04-2016,-
0.009458948,26.18,11-04-2016,-
0.014514859,26.559999,14-04-2016,+
0.007906664,26.77,15-04-2016,+
0.00597684,26.93,16-04-2016,+
0.004084701,27.040001,17-04-2016,+
0.003328402,26.950001,21-04-2016,-
0.00408167,26.84,22-04-2016,-
0.003353204,26.75,23-04-2016,-
0,26.75,24-04-2016,-
0.018317757,26.26,25-04-2016,-
0.002665651,26.33,28-04-2016,+
0.005696924,26.48,29-04-2016,+
0.007930551,26.690001,30-04-2016,+
0.008992132,26.450001,01-05-2016,-
0.001512325,26.41,02-05-2016,-
0.009087467,26.17,05-05-2016,-
0.001146389,26.200001,06-05-2016,+
0.006488549,26.370001,07-05-2016,+
0.001137694,26.34,08-05-2016,-
0.001518641,26.299999,09-05-2016,-
0.002661673,26.370001,12-05-2016,+
0.00303375,26.450001,13-05-2016,+
0.0045369,26.33,14-05-2016,-
0.012153437,26.01,15-05-2016,-
0.007304883,25.82,16-05-2016,-
0.008520565,26.040001,19-05-2016,+
0,26.040001,20-05-2016,-
0.006144393,26.200001,21-05-2016,+
0.001908435,26.15,22-05-2016,-
0.005353767,26.290001,23-05-2016,+
0.015975579,26.709999,27-05-2016,+
0.006364658,26.879999,28-05-2016,+
0.002976191,26.959999,29-05-2016,+
0.013353153,27.32,30-05-2016,+
0.002196193,27.26,02-06-2016,-
0.014673514,27.66,03-06-2016,+
0.002169197,27.6,04-06-2016,-
0.002173913,27.66,05-06-2016,+
0.018438178,28.17,06-06-2016,+
0.009229677,27.91,09-06-2016,-
0.011823719,28.24,10-06-2016,+
0.010977337,27.93,11-06-2016,-
0.001074078,27.959999,12-06-2016,+
0.068311948,29.870001,13-06-2016,+
0.004686943,30.01,16-06-2016,+
0.0019993,29.950001,17-06-2016,-
0.000667813,29.93,18-06-2016,-
0.005345807,30.09,19-06-2016,+
0.003655733,30.200001,20-06-2016,+
0.000993344,30.23,23-06-2016,+
0.008931525,30.5,24-06-2016,+
0.012458984,30.879999,25-06-2016,+
0.003238277,30.780001,26-06-2016,-
0.004873262,30.93,27-06-2016,+
